file_path,gender,age
Dataset\Adience_Dataset\Crop_Faces\7376.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7377.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7378.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7379.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7380.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7381.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7382.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7383.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7384.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7385.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7386.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7387.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7388.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7389.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7390.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7391.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7392.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7393.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7394.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7395.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7396.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7398.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7399.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7400.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7401.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7402.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7403.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7404.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7405.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7407.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7408.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7409.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7410.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7412.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7413.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7414.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7415.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7416.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7417.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7418.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7419.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7420.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7421.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7422.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7423.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7424.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7425.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7426.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7427.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7428.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7429.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7430.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7431.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7432.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7433.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7434.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7436.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7437.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7438.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7439.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7440.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7441.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7442.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7444.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7445.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7447.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7448.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7449.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7450.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7451.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7452.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7453.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7454.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7455.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7456.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7457.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7458.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7459.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7460.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7461.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7462.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7463.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7464.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7465.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7466.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7467.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7469.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7470.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7471.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7472.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7473.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7474.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7475.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7476.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7477.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7478.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7479.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7480.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7483.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7484.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7485.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7486.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7487.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7488.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7489.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7490.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7491.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7493.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7494.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7495.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7496.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7497.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7498.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7499.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7500.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7501.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7502.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7503.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7504.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7505.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7506.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7507.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7508.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7510.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7511.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7512.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7514.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7515.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7522.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7523.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7524.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7526.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7527.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7533.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7537.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7538.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7540.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7541.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7544.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7547.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7549.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7550.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7551.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7553.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7556.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7557.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7558.jpg,m,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces\7559.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7560.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7561.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7563.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7564.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7565.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7567.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7572.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7573.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7574.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7575.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7576.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7577.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7578.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7581.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7582.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7583.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7584.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7586.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7587.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces\7588.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7589.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces\7590.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7593.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7594.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7595.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7597.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7601.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7602.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7603.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7605.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7608.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7610.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7611.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7612.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7613.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7614.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7616.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7617.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7618.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7619.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7620.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7621.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7623.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7624.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7625.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7626.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7627.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7628.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7629.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7630.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7631.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7632.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7633.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7637.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7640.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7641.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7642.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7643.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7644.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7645.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7646.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7647.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7648.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7650.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7652.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7653.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7654.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7655.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7656.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7657.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7661.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7662.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7663.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7664.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7666.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7667.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7668.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7670.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7671.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7672.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7673.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7674.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7675.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7676.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7677.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7678.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7681.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7682.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7684.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7685.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7686.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7687.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7688.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7689.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7690.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7691.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7692.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7695.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7698.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7699.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7700.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7701.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7702.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7703.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7704.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7705.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7706.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7707.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7708.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7709.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7710.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7714.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7715.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7716.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7717.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7718.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7719.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7720.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7721.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7722.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7724.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7726.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7728.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7730.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7733.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7736.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7737.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7739.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7740.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7741.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7742.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7743.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7744.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7745.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7747.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7748.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7749.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7751.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7752.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7753.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7754.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7755.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7760.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7764.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7765.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7766.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7767.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7768.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7769.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7770.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7771.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7772.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7776.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7779.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7780.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7782.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7785.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7787.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7789.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7791.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7792.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7793.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7794.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7795.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7796.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7797.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7800.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7801.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7802.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7803.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7804.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7805.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7809.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7811.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7812.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7813.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7814.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7815.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7816.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7819.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7820.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces\7821.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7823.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7825.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7826.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7827.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7828.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7829.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7832.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7834.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7835.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7836.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7837.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7838.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7839.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces\7840.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces\7841.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces\7842.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7843.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7844.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces\7845.jpg,f,"(25, 32)"
