file_path,gender,age
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9843.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9844.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9846.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9847.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9848.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9850.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9853.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9856.jpg,f,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9857.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9858.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9860.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9861.jpg,f,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9862.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9863.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9865.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9866.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9867.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9870.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9873.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9876.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9878.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9879.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9881.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9883.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9884.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9886.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9887.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9888.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9889.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9890.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9891.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9892.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9893.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9895.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9896.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9897.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9898.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9899.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9900.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9902.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9904.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9905.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9908.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9909.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9910.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9911.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9912.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9915.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9916.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9918.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9919.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9931.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9934.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9935.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9938.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9939.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9946.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9947.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9948.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9949.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9950.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9952.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9953.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9954.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9955.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9956.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9959.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9960.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9963.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9964.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9968.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9971.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9972.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9973.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9974.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9976.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9979.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9980.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9981.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9982.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9984.jpg,m,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9986.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9987.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9989.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9990.jpg,m,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9991.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9992.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9993.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9995.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9996.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\9997.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10002.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10006.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10008.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10010.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10011.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10012.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10014.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10015.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10016.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10017.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10019.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10020.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10021.jpg,f,"(60, 100)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10022.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10023.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10024.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10025.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10026.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10027.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10028.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10030.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10031.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10033.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10035.jpg,f,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10036.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10037.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10039.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10040.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10042.jpg,f,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10044.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10045.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10047.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10048.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10049.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10050.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10051.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10052.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10053.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10054.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10055.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10056.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10058.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10059.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10061.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10065.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10066.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10068.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10070.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10071.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10073.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10074.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10075.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10076.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10077.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10078.jpg,f,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10079.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10080.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10081.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10082.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10084.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10085.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10086.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10087.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10089.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10090.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10091.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10092.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10093.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10094.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10095.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10096.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10097.jpg,f,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10098.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10099.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10101.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10102.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10103.jpg,m,"(0, 2)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10104.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10105.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10106.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10107.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10108.jpg,f,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10109.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10110.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10111.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10112.jpg,m,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10113.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10114.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10115.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10116.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10117.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10119.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10120.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10121.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10122.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10123.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10124.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10125.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10127.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10128.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10129.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10130.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10131.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10134.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10135.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10137.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10138.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10141.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10142.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10143.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10144.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10145.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10146.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10147.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10148.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10149.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10150.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10151.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10152.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10153.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10154.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10155.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10156.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10157.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10158.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10159.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10160.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10161.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10162.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10163.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10164.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10165.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10166.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10167.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10169.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10170.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10171.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10172.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10173.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10174.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10175.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10176.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10177.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10178.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10179.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10180.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10181.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10182.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10183.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10184.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10185.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10186.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10188.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10189.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10190.jpg,m,"(15, 20)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10191.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10193.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10194.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10195.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10196.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10197.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10198.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10199.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10200.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10202.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10203.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10204.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10205.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10207.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10208.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10211.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10212.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10213.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10215.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10216.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10217.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10219.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10221.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10222.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10223.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10224.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10225.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10226.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10227.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10228.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10229.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10230.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10231.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10232.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10233.jpg,f,"(25, 32)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10235.jpg,m,"(4, 6)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10238.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10239.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10240.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10241.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10244.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10245.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10246.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10248.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10252.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10253.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10254.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10255.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10257.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10258.jpg,f,"(48, 53)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10259.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10260.jpg,m,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10261.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10262.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10263.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10264.jpg,f,"(8, 13)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10265.jpg,f,"(38, 43)"
Dataset\Adience_Dataset\Crop_Faces_Rev_01\10266.jpg,f,"(8, 13)"
